Date,WT GL,WT LIQ,WT Oil,WT THP,WT WCT,Z1 BHP*10,Z2 BHP*10,Z3 BHP*10,Z4 BHP*10,Z6 BHP*10,Z5 BHP*10,Z7 BHP*10,Forecast IB-25,Forecast Last RoFo,WI Rate,WI BHP,WI THP,WI IB25,Z1 BHP*10,Z2 BHP*10,Z3 BHP*10
2014-04-09 00:00:00,,,,,,,,,,,,,,,,8580,6460,,,,
2014-04-10 00:00:00,,,,,,,,,,,,,,,,7640,2620,,,,
2014-04-11 00:00:00,2.3145705,6150.921216,856.104678,81.65752,8608.168357329843,,,7190,,,,,,,,7300,900,,,,7190
2014-04-12 00:00:00,2.3195139,5777.873178,726.094512,80.20712,8743.318709789792,,,,,,,,,,,6800,880,,,,
2014-04-13 00:00:00,2.3209263,5455.8039690000005,647.472012,79.04679999999999,8813.394936658511,,,,,,,,,,,6580,900,,,,
2014-04-14 00:00:00,2.3290476,5172.794418,591.55569,78.03152,8856.409819919505,,,,,,,,,,,6400,860,,,,
2014-04-15 00:00:00,,,,,,,,,,,,,,,,8600,6750,,,,
2014-04-16 00:00:00,,,,,,,,,,,,,,,,9650,8800,,,,
2014-04-17 00:00:00,,,,,,,,,,,,,,,,9880,8450,,,,
2014-04-18 00:00:00,,,,,,,,,,,,,,,,10020,600,,,,
2014-04-19 00:00:00,,,,,,,,,,,,,,,,10120,650,,,,
2014-04-20 00:00:00,,,,,,,,,,,,,,,,10190,640,,,,
2014-04-21 00:00:00,,,,,,,,10260,,,,,,,,10250,640,,,,10260
2014-04-22 00:00:00,,,,,,,,,,,,,,,,10300,640,,,,
2014-04-23 00:00:00,,,,,,,,,,,,,,,,10340,7090,,,,
2014-04-24 00:00:00,,,,,,,,,,,,,,,,10380,8900,,,,
2014-04-25 00:00:00,,,,,,,,,,,,,,,,10410,8820,,,,
2014-04-26 00:00:00,,,,,,,,,,,,,,,,10440,8760,,,,
2014-04-27 00:00:00,,,,,,,,,,,,,,,,10460,8330,,,,
2014-04-28 00:00:00,,,,,,,,,,,,,,,,10480,180,,,,
2014-04-29 00:00:00,,,,,,,,,,,,,,,,10500,130,,,,
2014-04-30 00:00:00,,,,,,,,,,,,,,,,10520,130,,,,
2014-05-01 00:00:00,,,,,,,,10530,,,,,,,,10530,140,,,,10530
2014-05-02 00:00:00,,,,,,,,,,,,,,,,10550,140,,,,
2014-05-03 00:00:00,,,,,,,,,,,,,,,,10560,130,,,,
2014-05-04 00:00:00,,,,,,,,,,,,,,,,10570,130,,,,
2014-05-05 00:00:00,,,,,,,,,,,,,,,,10580,130,,,,
2014-05-06 00:00:00,,,,,,,,,,,,,,,,10590,130,,,,
2014-05-07 00:00:00,,,,,,,,,,,,,,,,10600,130,,,,
2014-05-08 00:00:00,,,,,,,,,,,,,,,,10610,130,,,,
2014-05-09 00:00:00,,,,,,,,,,,,,,,,10620,130,,,,
2014-05-11 00:00:00,,,,,,,,10640,,,,,,,,10630,140,,,,10640
2014-05-12 00:00:00,,,,,,,,,,,,,,,,10380,150,,,,
2014-05-13 00:00:00,,,,,,,,,,,,,,,,10650,150,,,,
2014-05-14 00:00:00,,,,,,,,,,,,,,,0,10660,150,,,,
2014-05-15 00:00:00,,,,,,,,,,,,,,,0,10540,150,,,,
2014-05-16 00:00:00,,,,,,,,,,,,,,,0,10670,150,,,,
2014-05-17 00:00:00,,,,,,,,,,,,,,,0,10670,150,,,,
2014-05-18 00:00:00,,,,,,,,,,,,,,,0,10310,150,,,,
2014-05-19 00:00:00,,,,,,,,,,,,,,,0,10680,160,,,,
2014-05-20 00:00:00,,,,,,,,,,,,,,,0,10690,160,,,,
2014-05-21 00:00:00,,,,,,,,10690,,,,,,,0,10690,160,,,,10690
2014-05-22 00:00:00,,,,,,,,,,,,,,,0,10690,160,,,,
2014-05-23 00:00:00,,,,,,,,,,,,,,,0,10700,160,,,,
2014-05-24 00:00:00,,,,,,,,,,,,,,,0,10690,160,,,,
2014-05-25 00:00:00,,,,,,,,,,,,,,,0,10700,160,,,,
2014-05-26 00:00:00,,,,,,,,,,,,,,,0,10710,160,,,,
2014-05-27 00:00:00,,,,,,,,,,,,,,,0,10710,170,,,,
2014-05-28 00:00:00,,,,,,,,,,,,,,,0,10710,170,,,,
2014-05-29 00:00:00,,,,,,,,,,,,,,,0,10720,170,,,,
2014-05-30 00:00:00,,,,,,,,,,,,,,,0,10720,170,,,,
2014-05-31 00:00:00,,,,,,,,,,,,,,,0,10720,170,,,,
2014-06-01 00:00:00,,,,,,,,10720,,,,,,,0,10720,170,,,,10720
2014-06-02 00:00:00,,,,,,,,,,,,,,,0,10720,170,,,,
2014-06-03 00:00:00,,,,,,,,,,,,,,,0,10730,170,,,,
2014-06-04 00:00:00,,,,,,,,,,,,,,,0,10730,170,,,,
2014-06-05 00:00:00,,,,,,,,,,,,,,,0,10730,170,,,,
2014-06-06 00:00:00,,,,,,,,,,,,,,,0,10730,170,,,,
2014-06-07 00:00:00,,,,,,,,,,,,,,,0,10730,170,,,,
2014-06-08 00:00:00,,,,,,,,,,,,,,,0,10740,170,,,,
2014-06-09 00:00:00,,,,,,,,,,,,,,,0,10740,170,,,,
2014-06-10 00:00:00,,,,,,,,,,,,,,,0,10740,170,,,,
2014-06-11 00:00:00,,,,,,,,10740,,,,,,,0,10740,170,,,,10740
2014-06-12 00:00:00,,,,,,,,,,,,,,,0,10740,170,,,,
2014-06-13 00:00:00,,,,,,,,,,,,,,,0,10420,170,,,,
2014-06-14 00:00:00,,,,,,,,,,,,,,,0,10230,170,,,,
2014-06-15 00:00:00,,,,,,,,,,,,,,,0,10240,170,,,,
2014-06-16 00:00:00,,,,,,,,,,,,,,,0,9300,170,,,,
2014-06-17 00:00:00,,,,,,,,,,,,,,,0,10240,200,,,,
2014-06-18 00:00:00,,,,,,,,,,,,,,,0,10240,130,,,,
2014-06-19 00:00:00,,,,,,,,,,,,,,,0,10240,130,,,,
2014-06-20 00:00:00,,,,,,,,,,,,,,,0,10240,130,,,,
2014-06-21 00:00:00,,,,,,,,10240,,,,,,,0,10240,130,,,,10240
2014-06-22 00:00:00,,,,,,,,,,,,,,,0,10240,130,,,,
2014-06-23 00:00:00,,,,,,,,,,,,,,,0,10240,130,,,,
2014-06-24 00:00:00,,,,,,,,,,,,,,,0,10240,130,,,,
2014-06-25 00:00:00,,,,,,,,,,,,,,,0,10240,670,,,,
2014-06-26 00:00:00,,,,,,,,,,,,,,,0,10630,1300,,,,
2014-06-27 00:00:00,,,,,,,,,,,,,,,0,10330,70,,,,
2014-06-28 00:00:00,,,,,,,,,,,,,,,3176.354338,10480,10,,,,
2014-06-29 00:00:00,,,,,,,,,,,,,,,3144.905285,10490,10,,,,
2014-06-30 00:00:00,,,,,,,,,,,,,,,2937.341536,10540,10,,,,
2014-07-01 00:00:00,,,,,,,,10550,,,,,,,2773.806461,10550,10,,,,10550
2014-07-02 00:00:00,,,,,,,,,,,,,,,3056.847937,10580,10,,,,
2014-07-03 00:00:00,,,,,,,,,,,,,,,2792.675893,10580,10,,,,
2014-07-04 00:00:00,,,,,,,,,,,,,,,2729.777787,10590,10,,,,
2014-07-05 00:00:00,,,,,,,,,,,,,,,1396.337947,10520,10,,,,
2014-07-06 00:00:00,,,,,,,,,,,,,,,4509.794179,10700,10,,,,
2014-07-07 00:00:00,,,,,,,,,,,,,,,3126.035853,10630,10,,,,
2014-07-08 00:00:00,,,,,,,,,,,,,,,4182.724029,10720,40,,,,
2014-07-09 00:00:00,,,,,,,,,,,,,,,4258.201756,10760,40,,,,
2014-07-10 00:00:00,,,,,,,,,,,,,,,4239.332324,10780,40,,,,
2014-07-11 00:00:00,,,,,,,,10800,,,,,,,4245.622135,10790,40,,,,10800
2014-07-12 00:00:00,,,,,,,,,,,,,,,4201.593461,10810,40,,,,
2014-07-13 00:00:00,,,,,,,,,,,,,,,3220.383012,10770,40,,,,
2014-07-14 00:00:00,,,,,,,,,,,,,,,2836.704567,10700,50,,,,
2014-07-15 00:00:00,,,,,,,,,,,,,,,3402.787518,10760,50,,,,
2014-07-16 00:00:00,,,,,,,,,,,,,,,3975.16028,10810,50,,,,
2014-07-17 00:00:00,,,,,,,,,,,,,,,4333.679483,10850,50,,,,
2014-07-18 00:00:00,,,,,,,,,,,,,,,4333.679483,10870,50,,,,
2014-07-19 00:00:00,,,,,,,,,,,,,,,4339.969293,10890,50,,,,
2014-07-20 00:00:00,,,,,,,,,,,,,,,4012.899144,10890,50,,,,
2014-07-21 00:00:00,,,,,,,,10880,,,,,,,3981.4500909999997,10880,50,,,,10880
2014-07-22 00:00:00,,,,,,,,,,,,,,,3685.828994,9700,50,,,,
2014-07-23 00:00:00,,,,,,,,,,,,,,,4434.316452,10920,50,,,,
2014-07-24 00:00:00,,,,,,,,,,,,,,,4912.342055,10980,50,,,,
2014-07-25 00:00:00,,,,,,,,,,,,,,,4893.472623,11000,50,,,,
2014-07-26 00:00:00,,,,,,,,,,,,,,,4887.182813,11020,50,,,,
2014-07-27 00:00:00,,,,,,,,,,,,,,,4893.472623,11040,50,,,,
2014-07-28 00:00:00,,,,,,,,,,,,,,,4880.893002,11050,50,,,,
2014-07-29 00:00:00,,,,,,,,,,,,,,,4862.023571,11060,50,,,,
2014-07-30 00:00:00,,,,,,,,,,,,,,,4849.443949,11070,50,,,,
2014-07-31 00:00:00,,,,,,,,,,,,,,,4962.66054,11090,50,,,,
2014-08-01 00:00:00,,,,,,,,11100,,,,,,,4994.109593,11090,50,,,,11100
2014-08-02 00:00:00,,,,,,,,,,,,,,,5031.848456,11060,50,,,,
2014-08-03 00:00:00,,,,,,,,,,,,,,,5031.848456,11120,50,,,,
2014-08-04 00:00:00,,,,,,,,,,,,,,,3578.9022140000006,11130,50,,,,
2014-08-05 00:00:00,,,,,,,,,,,,,,,4786.545844,11140,50,,,,
2014-08-06 00:00:00,,,,,,,,,,,,,,,5214.252963,11160,50,,,,
2014-08-07 00:00:00,,,,,,,,,,,,,,,4968.95035,11120,50,,,,
2014-08-08 00:00:00,,,,,,,,,,,,,,,4943.791108,11170,50,,,,
2014-08-09 00:00:00,,,,,,,,,,,,,,,4931.211487,11170,50,,,,
2014-08-10 00:00:00,,,,,,,,,,,,,,,4924.921676,11180,50,,,,
2014-08-11 00:00:00,,,,,,,,11180,,,,,,,4887.182813,11180,50,,,,11180
2014-08-12 00:00:00,,,,,,,,,,,,,,,5119.905804,11200,50,,,,
2014-08-13 00:00:00,,,,,,,,,,,,,,,5163.934478,11230,50,,,,
2014-08-14 00:00:00,,,,,,,,,,,,,,,5069.587319,11220,50,,,,
2014-08-15 00:00:00,,,,,,,,,,,,,,,6063.377389,11310,50,,,,
2014-08-16 00:00:00,,,,,,,,,,,,,,,6044.507958,11330,50,,,,
2014-08-17 00:00:00,,,,,,,,,,,,,,,5994.189473,11340,50,,,,
2014-08-18 00:00:00,,,,,,,,,,,,,,,6472.215077,11390,50,,,,
2014-08-19 00:00:00,,,,,,,,,,,,,,,8522.693322,11580,320,,,,
2014-08-20 00:00:00,,,,,,,,,,,,,,,10290.13009,11810,870,,,,
2014-08-21 00:00:00,,,,,,,,11710,,,,,,,8491.24427,11650,860,,,,11710
2014-08-22 00:00:00,,,,,,,,,,,,,,,6679.778825,11550,690,,,,
2014-08-23 00:00:00,,,,,,,,,,,,,,,6837.02409,11560,690,,,,
2014-08-24 00:00:00,,,,,,,,,,,,,,,6862.1833320000005,11540,680,,,,
2014-08-25 00:00:00,,,,,,,,,,,,,,,6899.922195000001,11580,680,,,,
2014-08-26 00:00:00,,,,,,,,,,,,,,,6893.632385,11590,680,,,,
2014-08-27 00:00:00,,,,,,,,,,,,,,,6918.791627,11600,680,,,,
2014-08-28 00:00:00,,,,,,,,,,,,,,,6899.922195000001,10950,500,,,,
2014-08-29 00:00:00,,,,,,,,,,,,,,,6786.705605,11610,150,,,,
2014-08-30 00:00:00,,,,,,,,,,,,,,,6899.922195000001,11630,150,,,,
2014-08-31 00:00:00,,,,,,,,,,,,,,,6862.1833320000005,11620,680,,,,
2014-09-01 00:00:00,,,,,,,,11650,,,,,,,6899.922195000001,11650,680,,,,11650
2014-09-02 00:00:00,,,,,,,,,,,,,,,6119.985685,11650,680,,,,
2014-09-03 00:00:00,,,,,,,,,,,,,,,6881.052763999999,11660,680,,,,
2014-09-04 00:00:00,,,,,,,,,,,,,,,3358.758844,11440,680,,,,
2014-09-05 00:00:00,,,,,,,,,,,,,,,0,11090,680,,,,
2014-09-06 00:00:00,,,,,,,,,,,,,,,0,11010,680,,,,
2014-09-07 00:00:00,,,,,,,,,,,,,,,0,10970,680,,,,
2014-09-08 00:00:00,,,,,,,,,,,,,,,0,10930,680,,,,
2014-09-09 00:00:00,,,,,,,,,,,,,,,6182.88379,11350,680,,,,
2014-09-10 00:00:00,,,,,,,,,,,,,,,7717.597568999999,11590,680,,,,
2014-09-11 00:00:00,,,,,,,,11600,,,,,,,7126.355376000001,11430,670,,,,11600
2014-09-12 00:00:00,,,,,,,,,,,,,,,7145.224808,11630,680,,,,
2014-09-13 00:00:00,,,,,,,,,,,,,,,2138.535594,11300,680,,,,
2014-09-14 00:00:00,,,,,,,,,,,,,,,0,11040,670,,,,
2014-09-15 00:00:00,,,,,,,,,,,,,,,0,10970,670,,,,
2014-09-16 00:00:00,,,,,,,,,,,,,,,0,9310,680,,,,
2014-09-17 00:00:00,,,,,,,,,,,,,,,0,10900,670,,,,
2014-09-18 00:00:00,,,,,,,,,,,,,,,5057.007698,11230,680,,,,
2014-09-19 00:00:00,,,,,,,,,,,,,,,6629.460341,11480,390,,,,
2014-09-20 00:00:00,,,,,,,,,,,,,,,7151.514618,11570,10,,,,
2014-09-21 00:00:00,,,,,,,,11620,,,,,,,7132.645185999999,11620,10,,,,11620
2014-09-22 00:00:00,,,,,,,,,,,,,,,7145.224808,11660,10,,,,
2014-09-23 00:00:00,,,,,,,,,,,,,,,7145.224808,11680,10,,,,
2014-09-24 00:00:00,,,,,,,,,,,,,,,7157.804429,11710,10,,,,
2014-09-25 00:00:00,,,,,,,,,,,,,,,7170.384049999999,11730,10,,,,
2014-09-26 00:00:00,,,,,,,,,,,,,,,7151.514618,11750,10,,,,
2014-09-27 00:00:00,,,,,,,,,,,,,,,7132.645185999999,11760,10,,,,
2014-09-28 00:00:00,,,,,,,,,,,,,,,7164.094239,11780,10,,,,
2014-09-29 00:00:00,,,,,,,,,,,,,,,7151.514618,11750,10,,,,
2014-09-30 00:00:00,,,,,,,,,,,,,,,7170.384049999999,11800,20,,,,
2014-10-01 00:00:00,,,,,,,,11820,,,,,,,7189.253481999999,11820,30,,,,11820
2014-10-02 00:00:00,,,,,,,,,,,,,,,7195.543292,11830,50,,,,
2014-10-03 00:00:00,,,,,,,,,,,,,,,7220.702533999999,11840,60,,,,
2014-10-04 00:00:00,,,,,,,,,,,,,,,6648.329772,11790,20,,,,
2014-10-05 00:00:00,,,,,,,,,,,,,,,6491.084508,11770,10,,,,
2014-10-06 00:00:00,,,,,,,,,,,,,,,6472.215077,11770,10,,,,
2014-10-07 00:00:00,,,,,,,,,,,,,,,6484.794698000001,11780,10,,,,
2014-10-08 00:00:00,,,,,,,,,,,,,,,4396.577588,11620,20,,,,
2014-10-09 00:00:00,,,,,,,,,,,,,,,2314.65029,11380,10,,,,
2014-10-10 00:00:00,,,,,,,,,,,,,,,1641.640559,11280,10,,,,
2014-10-11 00:00:00,,,,,,,,11300,,,,,,,2578.822334,11310,10,,,,11300
2014-10-12 00:00:00,,,,,,,,,,,,,,,2578.822334,11290,10,,,,
2014-10-13 00:00:00,,,,,,,,,,,,,,,5314.889932,11500,10,,,,
2014-10-14 00:00:00,,,,,,,,,,,,,,,245.3026122,11180,10,,,,
2014-10-15 00:00:00,,,,,,,,,,,,,,,5396.657469,11470,10,,,,
2014-10-16 00:00:00,,,,,,,,,,,,,,,6704.938068,11670,10,,,,
2014-10-17 00:00:00,,,,,,,,,,,,,,,6692.358446000001,11710,10,,,,
2014-10-18 00:00:00,,,,,,,,,,,,,,,6698.648257,11740,10,,,,
2014-10-19 00:00:00,,,,,,,,,,,,,,,6497.374318999999,11750,10,,,,
2014-10-20 00:00:00,,,,,,,,,,,,,,,8201.912983,11940,100,,,,
2014-10-21 00:00:00,,,,,,,,11840,,,,,,,7057.16746,11860,20,,,,11840
2014-10-22 00:00:00,,,,,,,,,,,,,,,6755.256552,11830,10,,,,
2014-10-23 00:00:00,,,,,,,,,,,,,,,6736.38712,11830,10,,,,
2014-10-24 00:00:00,,,,,,,,,,,,,,,6711.227878,11840,10,,,,
2014-10-25 00:00:00,,,,,,,,,,,,,,,6635.750151,11840,10,,,,
2014-10-26 00:00:00,,,,,,,,,,,,,,,6629.460341,11840,10,,,,
2014-10-27 00:00:00,,,,,,,,,,,,,,,3566.3225929999994,11580,10,,,,
2014-10-28 00:00:00,,,,,,,,,,,,,,,6579.141856,11800,10,,,,
2014-10-29 00:00:00,,,,,,,,,,,,,,,6113.695874,11800,10,,,,
2014-10-30 00:00:00,,,,,,,,,,,,,,,6862.1833320000005,11860,10,,,,
2014-10-31 00:00:00,,,,,,,,,,,,,,,6862.1833320000005,11890,10,,,,
2014-11-01 00:00:00,,,,,,,,11900,,,,,,,6862.1833320000005,11900,10,,,,11900
2014-11-02 00:00:00,,,,,,,,,,,,,,,6862.1833320000005,11910,10,,,,
2014-11-03 00:00:00,,,,,,,,,,,,,,,6855.893521,11920,10,,,,
2014-11-04 00:00:00,,,,,,,,,,,,,,,6774.125984,11920,10,,,,
2014-11-05 00:00:00,,,,,,,,,,,,,,,6792.995415999999,11930,10,,,,
2014-11-06 00:00:00,,,,,,,,,,,,,,,6805.575037,11940,20,,,,
2014-11-07 00:00:00,,,,,,,,,,,,,,,6792.995415999999,11940,20,,,,
2014-11-08 00:00:00,,,,,,,,,,,,,,,6799.285226,11950,30,,,,
2014-11-09 00:00:00,,,,,,,,,,,,,,,3446.8161920000002,11680,20,,,,
2014-11-10 00:00:00,,,,,,,,,,,,,,,7648.409652999999,11990,100,,,,
2014-11-11 00:00:00,,,,,,,,11960,,,,,,,6943.950869,11960,40,,,,11960
2014-11-12 00:00:00,,,,,,,,,,,,,,,6774.125984,11960,30,,,,
2014-11-13 00:00:00,,,,,,,,,,,,,,,6805.575037,11970,40,,,,
2014-11-14 00:00:00,,,,,,,,,,,,,,,6786.705605,11970,40,,,,
2014-11-15 00:00:00,,,,,,,,,,,,,,,6767.836173,11980,50,,,,
2014-11-16 00:00:00,,,,,,,,,,,,,,,0,11650,20,,,,
2014-11-17 00:00:00,,,,,,,,,,,,,,,0,11320,10,,,,
2014-11-18 00:00:00,,,,,,,,,,,,,,,3333.599602,11480,10,,,,
2014-11-19 00:00:00,,,,,,,,,,,,,,,3327.309792,11530,10,,,,
2014-11-20 00:00:00,,,,,,,,,,,,,,,2339.809532,11490,10,,,,
2014-11-21 00:00:00,,,,,,,,11210,,,,,,,0,11220,10,,,,11210
2014-11-22 00:00:00,,,,,,,,,,,,,,,0,11160,10,,,,
2014-11-23 00:00:00,,,,,,,,,,,,,,,0,11130,10,,,,
2014-11-24 00:00:00,,,,,,,,,,,,,,,0,11100,10,,,,
2014-11-25 00:00:00,,,,,,,,,,,,,,,0,11080,10,,,,
2014-11-26 00:00:00,,,,,,,,,,,,,,,0,11060,10,,,,
2014-11-27 00:00:00,,,,,,,,,,,,,,,4849.443949,11420,10,,,,
2014-11-28 00:00:00,,,,,,,,,,,,,,,3968.87047,11510,10,,,,
2014-11-29 00:00:00,,,,,,,,,,,,,,,0,11120,10,,,,
2014-11-30 00:00:00,,,,,,,,,,,,,,,2478.185365,11300,10,,,,
2014-12-01 00:00:00,,,,,,,,11540,,,,,,,4843.154139,11470,10,,,,11540
2014-12-02 00:00:00,,,,,,,,,,,,,,,6918.791627,,,,,,
2014-12-03 00:00:00,,,,,,,,,,,,,,,6893.632385,11820,10,,,,
2014-12-04 00:00:00,,,,,,,,,,,,,,,4138.695355,11650,10,,,,
2014-12-05 00:00:00,,,,,,,,,,,,,,,0,11190,10,,,,
2014-12-06 00:00:00,,,,,,,,,,,,,,,0,11120,10,,,,
2014-12-07 00:00:00,,,,,,,,,,,,,,,0,11080,10,,,,
2014-12-08 00:00:00,,,,,,,,,,,,,,,0,11050,10,,,,
2014-12-09 00:00:00,,,,,,,,,,,,,,,0,11020,10,,,,
2014-12-10 00:00:00,,,,,,,,,,,,,,,0,11000,10,,,,
2014-12-11 00:00:00,,,,,,,,10980,,,,,,,0,10990,10,,,,10980
2014-12-12 00:00:00,,,,,,,,,,,,,,,0,10970,10,,,,
2014-12-13 00:00:00,,,,,,,,,,,,,,,0,10950,10,,,,
2014-12-14 00:00:00,,,,,,,,,,,,,,,3157.484906,11210,10,,,,
2014-12-15 00:00:00,,,,,,,,,,,,,,,7315.049693,11500,10,,,,
